date;obs_discharge;ERA5_10u;ERA5_10v;ERA5_2d;ERA5_2t;ERA5_e;ERA5_msl;ERA5_pev;ERA5_ptype;ERA5_rsn;ERA5_sd;ERA5_sd_real_m;ERA5_stl1;ERA5_swvl1;ERA5_tp
1996-08-01;35.0;2.254606246948242;0.0183800591362847;285.5938665601942;289.98262278238934;-0.0033286081161349;101512.82725694442;-0.0037430477483818;1;;;;290.2029270595974;0.396409049216244;0.0010996262232462
1996-08-02;35.9;1.4081064860026042;-0.1893109215630424;287.52335739135737;289.77023951212567;-0.0025859199619541;101877.04774305556;-0.002453678054735;1;;;;289.8066575792101;0.3908129727674854;0.00238831837972
1996-08-03;37.7;1.801049338446723;2.056104236178928;288.2791798909505;290.97194247775604;-0.0022098272262761;101639.9296875;-0.0023737920758624;1;;;;290.01003434922967;0.3853627836538686;0.0026733875274657
1996-08-04;35.3;3.0175777011447478;-0.3468443552652995;285.6050385369195;290.4059304131402;-0.0035415388798961;101582.71875;-0.00414084813868;1;;;;290.49688042534723;0.3781816429562039;0.0005062421162922
1996-08-05;36.3;1.923613018459744;-1.7093624538845484;284.24297714233404;288.4749336242676;-0.0029221597748497;101954.71788194444;-0.0034224436773607;1;;;;288.7017161051432;0.3612737990915775;0.0004030466079711
1996-08-06;41.4;-1.678124321831597;-3.3151166703965926;283.16255611843536;287.4011489020454;-0.0028806722257285;102301.28776041669;-0.0033551805342236;1;;;;287.81571748521594;0.3516176616152127;0.0004684925079345
1996-08-07;41.4;-1.7588598463270395;-2.971925311618381;279.9498456319173;284.013670179579;-0.0020550314802675;102576.11631944444;-0.0024599564106513;0;;;;285.01716740926105;0.3421524109111891;1.4026959737091665e-05
1996-08-08;40.0;-0.5149112277560765;-3.294526206122505;282.5167812771268;287.0809771219889;-0.0024872578990955;102257.98611111112;-0.0031195496364185;1;;;;286.4056027730306;0.3343726508319378;0.0002562999725341
1996-08-09;37.6;-1.4720853169759118;-2.5761256747775607;279.8324389987522;284.53836780124243;-0.0025068966206162;102347.67100694442;-0.0030868964580197;1;;;;285.1008004082574;0.3282255609002378;0.0002500613530476
1996-08-10;35.7;2.250411775377062;-1.3243607415093317;282.62315368652344;287.91008970472546;-0.0029463239479809;102293.84548611108;-0.0037760059349238;1;;;;287.10196728176544;0.321354404091835;0.0008029143015543
1996-08-11;34.8;0.8478156195746528;-2.4147415161132817;285.49585088094074;287.8538275824653;-0.0018196827732026;102280.1449652778;-0.0018828853499143;1;;;;287.9480302598741;0.3240787117845482;0.0010450681050618
1996-08-12;33.7;0.9150299496120876;-1.246781667073568;285.0422181023492;287.9413308037652;-0.0026114981931944;102444.22829861112;-0.0029769476968794;1;;;;288.2180828518338;0.3411448279188738;0.0045090119043985
1996-08-13;32.3;-2.0727956559922966;-0.4073933495415581;283.75621710883246;287.07992299397785;-0.0024030089067915;102649.82986111112;-0.0022958279587327;1;;;;287.5153431362576;0.3523846707410281;0.0016682545344034
1996-08-14;30.9;-0.9567559560139972;0.4014742109510633;280.66997061835394;286.3709352281358;-0.0026314456481486;102800.91102430556;-0.0032006793189793;0;;;;286.52292421129016;0.3376805645724137;3.337860107408333e-06
1996-08-15;29.5;-0.177642822265625;0.9437959459092884;282.3962364196777;288.2004746331109;-0.0029292573065806;102582.37847222223;-0.0036941926615933;0;;;;287.3823225233289;0.3217400357955031;0.0
1996-08-16;29.3;1.2789516448974612;1.497497346666124;285.3416213989258;290.8136791653104;-0.0028377030200013;102343.76388888888;-0.0037346109747886;1;;;;289.2043986850315;0.3107953531046708;9.890397389724169e-05
