date,year,month,day,nans,range,max,mean,std,svar,kurt,skew,m2,m3,m4,q_25,q_5,q_75,q_9,q_95,q_975,q_99,q_999,urb_mean,sub_mean,diff,diff_perc,E5Stpsmean,E5Stpsmax,E5Stprange,E5Stpstd,E5Stpvar,E5Stpkurt,E5Stpskew,E5Stpm2,E5Stpm3,E5Stpm4,E5Stpq_25,E5Stpq_5,E5Stpq_75,E5Stpq_9,E5Stpq_95,E5Stpq_975,E5Stpq_99,E5Stpq_999,SBCAPE[J/kg],MLCAPE[J/kg],MUCAPE[J/kg],LLS[m/s],MLS[m/s],DLS[m/s],LR58[K/km],MLMR05[kg/kg],d_thetaPE[K],PW[kg/m2],TFP_ZTE[-],DT850[K/km2],GT850[K/km],DPSFC[Pa/km2],GPSFC[Pa/km],E5SWIND10[m/s],E5SE5SDIVWV[g/m2s],E5Smsl[hPa],E5LWIND_500[m/s],E5Lt_500[K],E5Lt_850[K],E5Lt_700[K],E5Lq_500[g/kg],E5Lw_850[Pa/s],E5Lw_700[Pa/s],E5Lw_500[Pa/s],E5Ld_950[10^5/s],E5Ld_300[10^5/s],E5Ld_500[10^5/s],E5Lz_500[km],E5Lz_700[km],E5Lz_850[k]
2013-08-01,2013,8,1,0,1,1,0.05926,0.2117,0.04481,16.33228,3.77288,0.04316,3.77288,13.33228,0,0,0,0.08,0.575,0.9125,1,1,0,0.07619,-0.07619,-100,0.96946,8.50029,8.4762,1.2073,1.45756,11.00992,2.4557,1.45226,2.4557,8.00992,0.17657,0.54392,1.34746,2.4899,3.64722,4.30373,5.83452,8.50029,147.27016,28.62083,155.01852,3.29628,2.953,5.51607,5.60332,0.01025,-11.45409,27.85881,-0.06858,0.21835,0.00941,-4.65025,0.08373,2.79127,0.02097,1006.51817,6.99258,259.8397,283.56172,274.8136,1.31749,0.02228,0.02745,0.03227,0.17616,-0.35376,0.1086,5.67042,3.02829,1.43383
2013-08-02,2013,8,2,0,3.3,3.3,0.34074,0.76373,0.58328,9.6381,2.60346,0.56167,2.60346,6.6381,0,0,0.225,1.28,1.94,3.02,3.3,3.3,0.81667,0.20476,0.6119,298.83721,1.97678,10.87777,10.6868,2.15486,4.64343,6.03949,1.80565,4.62654,1.80565,3.03949,0.52965,0.91486,2.824,5.15261,6.78285,7.99642,10.14349,10.87777,335.22432,88.82411,388.30374,3.51001,2.73975,10.03874,6.35318,0.00915,-10.13462,23.29289,0.02255,0.35658,0.00754,-4.74634,0.08332,3.05702,0.06903,1006.66987,7.52465,255.96296,282.58213,272.47163,0.63913,0.02065,0.02774,0.03664,0.11738,-0.23352,-0.13048,5.6224,3.01047,1.42882
2013-08-03,2013,8,3,0,3.3,3.3,0.18148,0.65986,0.43541,20.08046,4.22513,0.41929,4.22513,17.08046,0,0,0,0.26,1.43,2.915,3.3,3.3,0.05,0.21905,-0.16905,-77.17391,0.78791,2.71316,2.65957,0.67393,0.45418,2.66925,0.82632,0.45252,0.82632,-0.33075,0.18285,0.59926,1.28113,1.82815,2.04927,2.33469,2.52071,2.71316,359.85387,129.12933,452.97846,3.85159,4.74852,8.87404,6.0106,0.00999,-10.63155,25.1335,0.22957,-0.10006,0.00859,-4.8291,0.08482,2.8997,-0.0731,1009.14989,6.81172,258.15448,283.47312,273.66112,0.84692,0.02364,0.04412,0.08547,0.10878,-0.60699,0.33569,5.67063,3.04291,1.45466
2013-08-04,2013,8,4,0,12.1,12.1,1.05556,2.72062,7.40179,12.14811,3.13232,7.12765,3.13232,9.14811,0,0,0.375,3.24,8.19,11.295,12.1,12.1,0,1.35714,-1.35714,-100,3.85931,14.23313,14.04007,3.06672,9.40479,2.86817,0.73704,9.37059,0.73704,-0.13183,1.16819,3.20559,6.1582,8.10963,9.16793,9.97533,13.09702,14.23313,321.89739,142.18613,398.14807,5.94882,4.06904,4.21046,5.88053,0.01098,-11.74843,30.74099,-0.11716,0.06095,0.00685,-4.79088,0.08656,4.21496,-0.04166,1011.86319,6.03953,259.19581,284.08678,274.90475,0.92701,-0.00219,-0.00151,0.0007,0.06542,0.11064,-0.08096,5.71417,3.07426,1.47851
2013-08-05,2013,8,5,0,26.6,26.6,7.15556,7.48287,55.99333,2.90266,0.94255,53.91951,0.94255,-0.09734,0.025,4.5,12.5,18.04,20.31,25.305,26.6,26.6,13.8,5.25714,8.54286,162.5,3.24699,14.46197,14.31342,3.10425,9.63639,4.08818,1.24768,9.60135,1.24768,1.08818,0.76806,1.85904,5.0343,7.69732,9.09239,11.12756,13.62711,14.46197,294.56246,211.90997,437.70913,5.97628,6.03322,4.36511,5.80668,0.01147,-12.07027,33.31447,-0.03729,-0.34718,0.00771,-4.76235,0.08683,3.65524,-0.00645,1014.16263,6.64741,260.50132,285.14125,275.37748,1.52754,-0.02032,-0.00733,0.02829,0.04524,-0.0698,0.09507,5.75032,3.10397,1.50403
2013-08-06,2013,8,6,0,28.6,28.6,1.75556,5.42461,29.42641,23.95851,4.73247,28.33654,4.73247,20.95851,0,0.6,1.6,2,6.415,24.0325,28.6,28.6,5.51667,0.68095,4.83571,710.13986,2.17147,5.75745,5.49719,1.41482,2.00171,2.29698,0.55527,1.99443,0.55527,-0.70302,0.84652,1.99991,3.26681,4.28401,4.74358,5.17175,5.5523,5.75745,709.15828,531.00903,983.95025,3.51815,3.06008,3.31898,6.20804,0.01155,-10.94917,30.73222,0.05622,-0.34775,0.00599,-5.00636,0.08539,2.65076,0.03079,1016.33278,4.60105,259.57589,285.88153,275.3479,1.14838,-0.01016,-0.0153,0.00358,0.10138,0.00204,0.06379,5.77051,3.13087,1.5303
2013-08-07,2013,8,7,0,15.4,15.4,1.44074,3.22648,10.4102,14.16792,3.25215,10.02464,3.25215,11.16792,0,0,1.225,4.28,6.9,13.65,15.4,15.4,1.2,1.50952,-0.30952,-20.50473,2.69741,9.86917,9.86865,2.6482,7.01299,2.48832,0.78965,6.98749,0.78965,-0.51168,0.37124,1.60419,4.79603,6.68663,7.77482,8.6244,9.53904,9.86917,566.64358,303.56447,752.79038,2.71554,4.49683,10.04998,6.00514,0.01062,-10.79676,28.1214,-0.02885,-0.23737,0.00782,-4.71066,0.08537,2.02745,0.07851,1016.85049,11.02336,259.73386,285.15678,274.82618,0.85693,-0.03002,-0.00957,0.01786,-0.25394,-0.10902,0.06063,5.76919,3.12795,1.53264
2013-08-08,2013,8,8,0,0.4,0.4,0.03704,0.10795,0.01165,7.93188,2.58521,0.01122,2.58521,4.93188,0,0,0,0.24,0.315,0.3825,0.4,0.4,0.06667,0.02857,0.0381,133.33333,0.05156,0.75671,0.75671,0.11263,0.01269,17.12658,3.53545,0.01264,3.53545,14.12658,-0,0.00471,0.04473,0.16077,0.28636,0.44041,0.60546,0.75671,115.60123,18.9009,133.71069,2.78847,5.08657,11.19812,5.60587,0.00864,-11.84899,21.81774,0.04908,0.24718,0.00663,-5.0651,0.08574,1.83921,0.0619,1018.44976,11.41112,260.81479,284.59524,275.73748,0.49117,0.07039,0.06579,0.09128,0.6606,-0.09658,0.07024,5.78996,3.13898,1.54475
2013-08-09,2013,8,9,0,16.6,16.6,0.61481,3.19467,10.20593,25.03846,4.9029,9.82793,4.9029,22.03846,0,0,0,0,2.49,13.695,16.6,16.6,2.76667,0,2.76667,NaN,0.00074,0.02444,0.02444,0.00306,1e-05,30.46292,5.06489,1e-05,5.06489,27.46292,-0,-0,-0,0.00052,0.00463,0.0122,0.01737,0.02444,139.14617,37.20622,172.50333,3.06355,6.19464,6.65985,5.62391,0.00934,-13.10129,23.95065,0.06082,-0.07221,0.00781,-5.23805,0.0836,1.97692,-0.0661,1016.50914,6.05088,262.58821,286.64081,278.42325,0.86654,0.05183,0.05579,0.04546,0.32884,0.03965,0.22109,5.81787,3.14706,1.5386
2013-08-10,2013,8,10,0,4.8,4.8,0.17778,0.92376,0.85333,25.03846,4.9029,0.82173,4.9029,22.03846,0,0,0,0,0.72,3.96,4.8,4.8,0.8,0,0.8,NaN,0.17562,1.42422,1.42422,0.23986,0.05753,11.23272,2.73308,0.05732,2.73308,8.23272,0.03347,0.10718,0.19594,0.39468,0.7688,1.00415,1.18215,1.42422,378.84403,211.2865,472.8301,3.58151,7.71911,5.46829,5.98588,0.01116,-13.53717,30.43672,-0.1733,-1.3369,0.01909,-4.84521,0.08326,2.54932,0.0523,1013.72084,6.24444,262.82873,288.53502,279.60645,1.50019,0.01759,0.03196,0.03344,0.09052,-0.01292,-0.20925,5.81659,3.14237,1.51905
2013-08-11,2013,8,11,0,16,16,2.69259,4.57501,20.93071,5.19165,1.77579,20.1555,1.77579,2.19165,0,0,3.975,8.44,15.065,15.8075,16,16,3.11667,2.57143,0.54524,21.2037,1.24645,5.22592,5.22592,1.44507,2.08823,2.62545,0.92464,2.08064,0.92464,-0.37455,-0,0.51495,2.43081,3.49047,4.03107,4.57463,5.0645,5.22592,505.26313,285.75116,645.31745,4.34283,8.85101,13.11001,6.46297,0.01109,-12.21134,30.06508,-0.03919,-1.1156,0.01204,-5.19283,0.0842,2.24028,-0.01048,1011.69108,13.56804,261.90848,289.57793,278.53585,0.78479,-0.00609,-0.05208,-0.05431,0.10019,0.27701,-0.21593,5.78693,3.12467,1.50282
2013-08-12,2013,8,12,0,23.2,23.2,3.45185,6.75371,45.61259,4.83702,1.82417,43.92324,1.82417,1.83702,0,0.3,1.275,16.54,18.78,22.29,23.2,23.2,2.25,3.79524,-1.54524,-40.71518,0.52945,5.57993,5.57993,0.95727,0.91637,7.91331,2.18491,0.91304,2.18491,4.91331,0.00052,0.02112,0.60183,2.01126,2.63814,3.26428,3.89169,5.57993,336.3113,269.40338,444.99938,4.26453,12.2715,20.08404,6.29981,0.01015,-11.35598,26.96953,-0.21602,-0.34631,0.02198,-5.4491,0.08403,2.40224,0.13795,1013.6829,20.45135,259.12979,285.81736,275.08503,0.73177,0.04751,0.03428,-0.02521,0.43093,0.58717,-0.16753,5.74166,3.10353,1.5038
2013-08-13,2013,8,13,0,9.8,9.8,0.44815,1.92061,3.68875,22.48922,4.54746,3.55213,4.54746,19.48922,0,0,0,0,3.425,8.4875,9.8,9.8,1.63333,0.10952,1.52381,1391.30435,0.65956,6.67755,6.67755,1.29712,1.68252,10.58709,2.81333,1.6764,2.81333,7.58709,0.00052,0.19027,0.51748,2.32424,4.12808,5.36655,6.07327,6.67755,76.20186,36.01941,123.48007,3.72132,10.67809,16.31727,5.93102,0.00821,-10.21594,21.8521,0.14132,0.85484,0.01865,-5.56263,0.08591,1.90858,-0.06517,1016.29979,15.50511,259.17608,284.22208,273.66482,0.4746,0.05526,0.05168,-0.01705,0.50133,-0.00253,-0.29894,5.7483,3.11168,1.52285
2013-08-14,2013,8,14,0,24.8,24.8,5.11852,5.2987,28.07618,8.55733,2.25812,27.03632,2.25812,5.55733,1.85,3.3,6.4,10.2,17.49,23.295,24.8,24.8,4.48333,5.3,-0.81667,-15.40881,5.46391,22.21533,22.12316,4.72295,22.3063,4.12838,1.162,22.22519,1.162,1.12838,1.54309,4.57011,7.9681,12.17037,15.11796,18.06944,20.98421,22.21533,291.57794,179.11425,429.36649,6.44565,13.75635,20.7791,5.97813,0.00963,-11.1885,26.50541,-0.37477,0.53322,0.02098,-5.02348,0.08414,3.29897,0.00986,1013.87741,22.10651,259.27613,284.56179,274.78343,1.3878,-0.01109,-0.06312,-0.0777,0.08447,0.32596,0.15262,5.73305,3.09675,1.5017
2013-08-15,2013,8,15,0,7.5,7.5,0.96296,1.96667,3.86781,6.81952,2.22291,3.72455,2.22291,3.81952,0,0,0.925,4.1,6.055,7.2025,7.5,7.5,0.11667,1.20476,-1.0881,-90.31621,2.97812,16.96496,16.9421,3.88978,15.13038,4.07383,1.40919,15.07536,1.40919,1.07383,0.18412,0.58215,4.77063,9.43313,12.19211,13.33182,14.01929,16.96496,55.95122,20.8862,34.02451,5.09769,13.3646,24.66338,5.65012,0.00792,-12.20253,22.75335,0.09895,1.16118,0.01626,-5.97355,0.0856,2.47821,0.07279,1018.30087,24.5175,257.51194,281.17979,272.20905,1.23648,0.0784,0.03832,-0.08078,0.74296,0.51242,-0.37419,5.71361,3.09645,1.52081
2013-08-16,2013,8,16,0,0.9,0.9,0.03704,0.17353,0.03011,24.42863,4.81234,0.029,4.81234,21.42863,0,0,0,0,0.22,0.76,0.9,0.9,0,0.04762,-0.04762,-100,0.06547,0.86214,0.86214,0.10957,0.01201,13.29099,2.55841,0.01196,2.55841,10.29099,-0,0.00943,0.08549,0.22169,0.30452,0.32834,0.40384,0.86214,132.73181,12.81889,138.59303,3.22737,5.06093,11.91934,6.21914,0.00726,-12.17628,17.93923,0.15027,0.38682,0.00822,-5.78393,0.08556,2.39505,0.03837,1021.14648,12.50228,254.29488,280.20786,271.76533,0.30995,0.08004,0.10305,0.10948,0.41774,-0.54028,-0.1362,5.71234,3.11307,1.54258
2013-08-17,2013,8,17,0,3.4,3.4,0.12593,0.65433,0.42815,25.03846,4.9029,0.41229,4.9029,22.03846,0,0,0,0,0.51,2.805,3.4,3.4,0.56667,0,0.56667,NaN,0.11396,0.42138,0.41999,0.08954,0.00802,3.21826,0.78623,0.00799,0.78623,0.21826,0.03151,0.09531,0.16902,0.23548,0.27161,0.33177,0.36854,0.42138,144.95813,14.73871,148.6421,1.57787,1.74467,7.90406,5.86284,0.00705,-11.46528,16.8057,0.12518,0.22797,0.00788,-5.71079,0.08707,1.63005,0.04739,1023.23086,7.22777,255.98018,280.44408,271.41902,0.21554,0.04796,0.07534,0.11381,0.28976,-1.00246,0.14147,5.73917,3.13179,1.56307
2013-08-18,2013,8,18,0,6.5,6.5,0.24074,1.25093,1.56481,25.03846,4.9029,1.50686,4.9029,22.03846,0,0,0,0,0.975,5.3625,6.5,6.5,1.08333,0,1.08333,NaN,0.00258,0.02426,0.02426,0.00435,2e-05,9.10508,2.41424,2e-05,2.41424,6.10508,-0,0.00052,0.00332,0.00768,0.01266,0.01656,0.02034,0.02426,69.95739,16.20168,27.27545,1.67813,2.11824,5.18016,5.28532,0.00676,-13.17278,16.65985,0.02473,0.04523,0.00527,-5.55113,0.08709,1.58915,0.00367,1023.27662,4.36692,259.10994,281.31847,273.64112,0.49272,0.02903,0.03475,0.03267,0.19847,-0.0421,0.05037,5.77496,3.14197,1.57012
2013-08-19,2013,8,19,0,3.7,3.7,0.13704,0.71207,0.50704,25.03846,4.9029,0.48826,4.9029,22.03846,0,0,0,0,0.555,3.0525,3.7,3.7,0.61667,0,0.61667,NaN,0.01841,0.27755,0.27755,0.03849,0.00148,25.96489,4.50789,0.00148,4.50789,22.96489,0.00192,0.00524,0.01903,0.04486,0.05896,0.12601,0.24299,0.27755,80.72774,21.78696,50.52423,1.57324,2.17941,3.54909,5.44506,0.00711,-12.46284,18.53865,0.07391,0.13753,0.0049,-5.44998,0.08646,1.62349,0.02323,1022.00171,3.19124,259.03316,281.93022,273.49952,0.70688,0.03737,0.0445,0.0619,0.20248,-0.50381,0.19092,5.77032,3.13565,1.56231
2013-08-20,2013,8,20,0,44.6,44.6,1.65185,8.58327,73.67259,25.03846,4.9029,70.94398,4.9029,22.03846,0,0,0,0,6.69,36.795,44.6,44.6,7.43333,0,7.43333,NaN,0.00172,0.02566,0.02566,0.00335,1e-05,20.66063,3.55423,1e-05,3.55423,17.66063,-0,-0,0.00192,0.00628,0.00781,0.01093,0.01335,0.02566,65.79246,16.69723,33.26125,1.58949,4.4656,4.72212,5.39298,0.00738,-13.95115,20.79127,0.10629,0.27426,0.00709,-5.62501,0.08605,1.46265,-0.01327,1022.93698,4.31062,260.16838,282.96094,275.52088,0.85777,0.0595,0.0729,0.05358,0.31571,-0.0728,-0.11275,5.80465,3.15849,1.57554
2013-08-21,2013,8,21,0,0.3,0.3,0.01481,0.06015,0.00362,20.34481,4.27362,0.00348,4.27362,17.34481,0,0,0,0,0.13,0.265,0.3,0.3,0,0.01905,-0.01905,-100,0.33337,5.41986,5.41986,0.84317,0.71093,19.57314,3.92971,0.70835,3.92971,16.57314,-0,0.00471,0.23539,0.8377,1.96374,3.46751,4.67131,5.41986,70.13223,62.94969,112.54142,3.41274,4.98758,5.54107,5.82432,0.00819,-12.48378,27.02661,-0.20283,-0.75313,0.01762,-5.55544,0.08484,2.20022,-0.04647,1021.50774,6.12988,260.00385,284.66854,275.58543,1.41156,0.04218,0.01935,-0.00414,0.28438,0.07626,0.03506,5.80809,3.16747,1.57043
2013-08-22,2013,8,22,0,31.5,31.5,2.28889,6.42904,41.33256,17.41575,3.86063,39.80173,3.86063,14.41575,0,0,1.725,3.44,16.285,28.3675,31.5,31.5,0.95,2.67143,-1.72143,-64.4385,1.63617,13.43033,13.43033,2.5427,6.46534,6.90529,1.98687,6.44183,1.98687,3.90529,-0,0.16024,2.83513,4.61654,7.91757,9.52896,10.45425,13.43033,305.99925,195.22418,421.46757,3.55323,6.50563,7.31066,6.20302,0.00927,-11.67809,27.85711,-0.02537,-1.45334,0.01209,-4.46225,0.08547,1.79361,0.08305,1018.13398,7.96869,258.62379,284.82835,274.99197,1.15798,-0.02233,-0.05371,-0.03119,-0.12592,0.29359,-0.01909,5.76971,3.13766,1.54235
2013-08-23,2013,8,23,0,13.5,13.5,4.31111,3.89993,15.20949,2.2739,0.51136,14.64617,0.51136,-0.7261,0.35,3.9,6.75,9.56,10.44,12.87,13.5,13.5,3.36667,4.58095,-1.21429,-26.50728,2.08384,12.04085,12.04085,2.16205,4.67445,4.227,1.13706,4.65746,1.13706,1.227,0.18473,1.49753,3.6316,5.20498,6.12176,6.84602,7.91403,12.04085,312.81218,87.78281,358.89599,4.56794,9.25311,13.89405,6.48563,0.00884,-9.54748,24.85693,0.01553,-1.10515,0.01607,-3.75226,0.08673,2.39792,-0.04785,1013.33058,13.57169,257.11732,284.39315,272.7954,0.96325,-0.08299,-0.09435,-0.08818,-0.92104,0.23279,0.21032,5.70468,3.08233,1.49648
2013-08-24,2013,8,24,0,29.3,29.3,10.70741,8.0432,64.69302,2.34433,0.47077,62.29698,0.47077,-0.65567,2.4,9.9,16.375,21.9,24.71,28.355,29.3,29.3,15.75,9.26667,6.48333,69.96403,8.07603,22.64037,22.31378,5.31599,28.25971,2.6652,0.77041,28.15695,0.77041,-0.3348,3.38791,6.97325,11.24683,16.71866,18.66446,20.27435,21.28017,22.64037,96.62368,60.38901,137.16942,6.30413,10.48644,14.41348,6.09818,0.00853,-13.73045,27.19969,-0.26663,-2.11629,0.03414,-3.99438,0.0937,4.11867,-0.04935,1014.41924,9.61721,256.29604,281.85115,272.4491,1.04696,-0.15488,-0.1446,-0.10361,-1.58026,0.29668,0.23812,5.67457,3.06406,1.48181
2013-08-25,2013,8,25,0,26.2,26.2,5.16296,7.155,51.19396,5.23094,1.76299,49.29789,1.76299,2.23094,0,3,7.1,17.02,23.65,25.675,26.2,26.2,3.18333,5.72857,-2.54524,-44.43059,5.60629,18.39686,18.39686,4.31127,18.58705,2.6696,0.534,18.51946,0.534,-0.3304,1.65848,5.26276,8.44116,11.29863,13.31456,15.39326,17.0841,18.39686,20.49974,26.39394,41.2822,5.22743,7.30596,12.44571,6.00832,0.00771,-14.97782,25.21792,-0.478,-0.39769,0.02191,-5.20375,0.09346,3.84273,-0.00865,1015.32566,8.5145,256.51614,281.70286,272.47887,0.71218,-0.10116,-0.10459,-0.02515,-0.35909,-0.51769,0.46452,5.67801,3.06642,1.48371
2013-08-26,2013,8,26,0,10.4,10.4,1.3,2.32097,5.38692,9.87623,2.54301,5.18741,2.54301,6.87623,0,0.3,1.725,3.86,5.81,9.455,10.4,10.4,1.85,1.14286,0.70714,61.875,1.37675,10.56898,10.56898,2.18002,4.75247,8.21257,2.34974,4.73519,2.34974,5.21257,0.17059,0.46956,1.41266,4.31264,6.69631,8.56476,10.11325,10.56898,34.21679,17.23181,18.95947,4.54981,2.40455,3.91217,5.31308,0.00674,-14.42781,17.2841,0.28076,-0.46758,0.02104,-4.71039,0.092,3.91884,0.12966,1018.16123,6.2865,255.84965,277.99686,272.05271,0.4326,0.00027,0.03697,0.02227,0.32041,-0.04579,-0.12717,5.67372,3.06918,1.5028
2013-08-27,2013,8,27,0,11.2,11.2,0.41852,2.15479,4.64311,25.03449,4.90227,4.47114,4.90227,22.03449,0,0,0,0,1.765,9.2575,11.2,11.2,1.86667,0.00476,1.8619,39100,0.04233,0.21593,0.21593,0.04623,0.00214,5.79575,1.79977,0.00213,1.79977,2.79575,0.01152,0.02374,0.05904,0.10788,0.15296,0.1825,0.20314,0.21593,23.50064,11.01074,0,2.4904,4.08432,7.69513,4.24951,0.00583,-18.64694,12.43674,0.0885,1.04278,0.01265,-5.63149,0.09117,2.391,0.04128,1023.57909,9.05264,257.19319,274.98199,273.59967,0.36352,0.06569,0.08298,0.08013,0.58313,-0.43456,-0.11629,5.72456,3.10636,1.53519
2013-08-28,2013,8,28,0,4.8,4.8,0.21852,0.9253,0.85618,24.00892,4.74788,0.82447,4.74788,21.00892,0,0,0,0.42,1.145,4.0475,4.8,4.8,0.8,0.05238,0.74762,1427.27273,0.76092,3.01637,3.01637,0.74978,0.56218,2.50975,0.6726,0.56013,0.6726,-0.49025,0.00681,0.62125,1.33044,1.89919,2.07284,2.37855,2.84377,3.01637,26.55246,12.77478,0.68457,4.28732,6.75576,11.99756,4.62862,0.00617,-16.77442,16.06573,0.13768,2.05333,0.01991,-5.54403,0.08986,2.2354,-0.09803,1021.76022,12.04647,258.38496,277.82816,273.91677,0.86741,0.02422,-0.0356,-0.05871,0.25689,0.37918,-0.13763,5.73776,3.11219,1.53337
2013-08-29,2013,8,29,0,3.6,3.6,0.87037,1.06331,1.13063,4.11252,1.42939,1.08875,1.42939,1.11252,0,0.5,1.275,2.98,3.345,3.5475,3.6,3.6,0.15,1.07619,-0.92619,-86.06195,3.01544,7.83976,7.50723,1.89936,3.60758,2.99795,0.93884,3.59446,0.93884,-0.00205,1.75361,2.58643,3.68885,6.4288,7.07375,7.27148,7.6803,7.83976,30.0106,21.70456,14.08204,3.84782,8.52339,15.12566,5.28309,0.00813,-14.39332,23.55323,0.17261,-0.20105,0.01308,-4.17412,0.08736,2.26909,-0.0165,1016.44687,13.92361,258.31285,280.48362,272.80815,0.88924,-0.06295,-0.05463,-0.04532,-0.50448,0.30652,-0.07921,5.6993,3.07525,1.49958
2013-08-30,2013,8,30,0,7.6,7.6,1.52963,1.99168,3.96678,4.97161,1.62096,3.81986,1.62096,1.97161,0,0.9,2.025,4.56,6.24,7.32,7.6,7.6,1.88333,1.42857,0.45476,31.83333,2.9613,12.82165,12.82165,2.69584,7.26756,4.65862,1.23748,7.24113,1.23748,1.65862,0.56526,2.56321,4.31739,6.66882,8.30277,10.37947,12.25342,12.82165,29.14267,19.53835,3.88333,3.19242,5.5218,9.1893,5.14798,0.00823,-14.33914,23.33614,0.01559,1.34187,0.01488,-6.10947,0.0894,2.10021,-0.06157,1016.04585,7.26148,258.43991,280.03799,272.6162,1.58972,0.03203,-0.03657,-0.09541,0.58877,0.48029,0.03304,5.69217,3.06653,1.49386
2013-08-31,2013,8,31,0,21.1,21.1,10.34815,7.77478,60.44721,1.40704,0.01006,58.20842,0.01006,-1.59296,2.425,10.2,17.775,20.7,21.015,21.0825,21.1,21.1,17.66667,8.25714,9.40952,113.95617,13.2348,23.63623,23.50095,6.04237,36.51024,2.58413,-0.77275,36.37747,-0.77275,-0.41587,9.97356,14.89418,17.74995,19.26948,20.57723,22.29972,23.03326,23.63623,19.04901,24.37349,2.62625,7.53944,7.12702,9.52372,5.49255,0.00878,-13.1012,26.90858,-0.20844,0.11346,0.01709,-4.56432,0.09238,4.11814,-0.19985,1009.3282,7.36934,258.06792,281.10512,272.32445,1.78045,-0.12605,-0.19576,-0.25869,-0.99343,1.04784,0.09349,5.63755,3.0162,1.44059
2013-09-01,2013,9,1,0,41.8,41.8,16.99259,10.60584,112.48379,2.43741,0.30161,108.31772,0.30161,-0.56259,9.15,16.3,24.675,30.4,33.13,40.015,41.8,41.8,22.63333,15.38095,7.25238,47.1517,7.0952,16.66976,16.37296,4.15033,17.22525,1.79146,0.10229,17.16262,0.10229,-1.20854,2.87951,7.47772,10.73408,12.09971,13.3939,14.88936,15.7828,16.66976,59.82357,24.41049,31.7604,5.53066,5.73749,3.94827,5.63107,0.00885,-12.53484,26.57353,-0.08989,-0.16531,0.00727,-3.11495,0.08642,3.41702,0.00467,1003.65082,6.10162,256.54511,280.08066,271.74244,1.31062,-0.05441,-0.03314,-0.03438,-0.97041,0.52767,-0.11672,5.57058,2.96111,1.38804
2013-09-02,2013,9,2,0,20.1,20.1,2.76296,5.11763,26.19011,6.57304,2.12512,25.22011,2.12512,3.57304,0,0.3,2.15,11.94,13.81,18.805,20.1,20.1,0.1,3.52381,-3.42381,-97.16216,3.54299,12.84404,12.47272,2.79472,7.81046,4.06048,1.15604,7.78205,1.15604,1.06048,1.24935,2.80002,5.18625,7.2064,9.25691,10.9017,12.57881,12.84404,188.41795,42.17167,186.61165,4.78761,6.77234,9.66269,6.043,0.00815,-10.99037,21.7802,0.00856,-0.24944,0.00854,-4.51652,0.08453,3.03194,0.03206,1005.20114,11.4419,254.58119,279.70839,270.46899,0.84271,-0.0113,-0.0015,-0.00601,-0.22776,0.07698,0.08414,5.56213,2.96759,1.40128
2013-09-03,2013,9,3,0,14.4,14.4,2.47037,3.10679,9.65217,9.19352,2.38689,9.29468,2.38689,6.19352,0.725,1.3,3.55,6.14,8.535,13.1925,14.4,14.4,2.05,2.59048,-0.54048,-20.86397,2.47292,10.58906,10.47832,2.17207,4.7179,4.68319,1.36532,4.70074,1.36532,1.68319,0.73856,1.96833,3.4593,5.59615,6.97586,8.49341,9.69399,10.58906,117.30874,43.72335,9.96625,3.00676,3.30964,6.31828,5.88907,0.00727,-9.72321,20.10805,-0.00547,-0.23913,0.00625,-4.87955,0.08716,1.92114,-0.01969,1006.52111,6.67291,253.66879,277.97608,268.03618,1.19395,-0.01613,-0.02854,-0.04804,-0.15623,0.05377,-0.17485,5.53616,2.96019,1.40584
2013-09-04,2013,9,4,0,17.8,17.8,4.96296,4.29903,18.48165,4.5537,1.39362,17.79715,1.39362,1.5537,2.225,4,6.525,11.16,14.57,17.135,17.8,17.8,3.45,5.39524,-1.94524,-36.05472,7.09587,17.96639,17.20584,4.62415,21.38274,2.20865,0.52723,21.30498,0.52723,-0.79135,2.97632,6.36685,10.09471,14.30394,15.70893,16.12727,17.3534,17.96639,33.38375,25.38495,23.32424,6.75608,5.64057,8.27761,6.03931,0.00718,-12.44772,21.71572,-0.18222,-0.97204,0.01266,-4.55278,0.09174,4.36828,-0.07903,1012.11184,7.96979,252.34392,277.25358,268.52435,1.00835,-0.0705,-0.11847,-0.17689,-0.47039,1.68955,-0.17759,5.57027,2.99789,1.44285
2013-09-05,2013,9,5,0,38.7,38.7,17.88519,12.90896,166.64131,1.72066,-0.02249,160.46941,-0.02249,-1.27934,3.125,20.4,26.95,36.16,38.02,38.56,38.7,38.7,20.46667,17.14762,3.31905,19.35573,18.36657,42.03567,42.03517,11.10516,123.32454,2.14648,-0.11549,122.87608,-0.11549,-0.85352,8.87432,20.36524,25.41312,32.78473,36.1558,38.52313,41.50918,42.03567,6.29715,25.55891,5.4507,14.21858,11.48991,11.95402,5.35164,0.00605,-16.49527,22.79133,-0.80179,-1.72154,0.01862,-3.68702,0.1005,6.95031,-0.27076,1011.82766,12.85691,255.34634,277.60464,270.51797,1.24873,-0.21902,-0.22735,-0.23446,-1.71421,0.96758,0.54465,5.59237,2.99403,1.4307
